,recipient_x,recipient_y
12548,1AuWjQYaW3HE1HKDDNDA2qCx4BSjGtRY1B,3FF8yctSuU4HpFnj9kGMVbWe34S6o8EWXn
12549,1AuWjQYaW3HE1HKDDNDA2qCx4BSjGtRY1B,1AuWjQYaW3HE1HKDDNDA2qCx4BSjGtRY1B
12550,1XZ71EpZkS3oHVQVdt8eQZWXWRLccS8My,3J9r6EEHUXzkGChsQo3NnWrp8nYMFSFfUN
12551,1XZ71EpZkS3oHVQVdt8eQZWXWRLccS8My,1XZ71EpZkS3oHVQVdt8eQZWXWRLccS8My
12552,3LKQ1ScR3sMSZ5o4cKY837rwQ57pADoEYm,3LKQ1ScR3sMSZ5o4cKY837rwQ57pADoEYm
12553,3LKQ1ScR3sMSZ5o4cKY837rwQ57pADoEYm,bc1q5q06dh32hsmv32y4ledw8mhfupg5raw4fnd6e6
12554,3Adnrz2SpyT1BDzgJwje5xreRie65gmA6g,3DXJFj9USL8Fbi5TXDxSa7gBzwQcPaGoTX
12555,3Adnrz2SpyT1BDzgJwje5xreRie65gmA6g,3Adnrz2SpyT1BDzgJwje5xreRie65gmA6g
12556,bc1qf9lh942cy3mduh4fyw7udd2au0w569csxc77ky,345PYHrLd1JFaaYda9wRdNsa1ZzCRNq828
12557,bc1qf9lh942cy3mduh4fyw7udd2au0w569csxc77ky,3KDjirWHF2iikmHfys2LsFrnwUgnBLRWAS
12558,bc1qf9lh942cy3mduh4fyw7udd2au0w569csxc77ky,bc1qf9lh942cy3mduh4fyw7udd2au0w569csxc77ky
12559,bc1qgnerwnztlz7ne4seq0rdencmavl8xnm9ruuacf,bc1qgnerwnztlz7ne4seq0rdencmavl8xnm9ruuacf
12560,bc1qgnerwnztlz7ne4seq0rdencmavl8xnm9ruuacf,3BtYQtxWzCVArnjzC9WBBG9ByoN23mGAjR
12561,bc1qgnerwnztlz7ne4seq0rdencmavl8xnm9ruuacf,3QvRJJ4H7QJXmoappZVDfx16DEFkEfhDP6
12562,bc1qgnerwnztlz7ne4seq0rdencmavl8xnm9ruuacf,14aEtx6ddSZt7FC8AQK6Mj7prgANAV4YHD
12563,bc1qgnerwnztlz7ne4seq0rdencmavl8xnm9ruuacf,1Fpm5zrQyDY96mDtuwB1GBWQEFpmEh7eE3
12564,bc1qgnerwnztlz7ne4seq0rdencmavl8xnm9ruuacf,1Kq4dN9ivh8Y1JHUoR68uF9kg8fkqQcUtF
12565,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,1Pv17qC1zDRMFY1u984kQYpFg7VHYhGGt9
12566,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,1CfHqDpKHLqoNZ8RhHm4riqQmU9d35CWCd
12567,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g
12568,12fPEKeME2hYLnKR34s1akdXQPhn5JSwTu,1GbiFNtGg4ZVnj2Db5wimEkWmza3FNZzov
12569,12fPEKeME2hYLnKR34s1akdXQPhn5JSwTu,12fPEKeME2hYLnKR34s1akdXQPhn5JSwTu
12570,17btMyrwjAqjnxtdAm8KtbCJYhMDTfTqz5,3BAqMke9AKC2V9tHq9PQeDSbjQ1tF7TFDc
12571,17btMyrwjAqjnxtdAm8KtbCJYhMDTfTqz5,17btMyrwjAqjnxtdAm8KtbCJYhMDTfTqz5
12572,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj,16dm3vfLxbadaYknQXb2LCNYu83BFVR5NF
12573,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj,19opFvtp2kEV5qPQKjyXzw2CnHF1rMPmer
12574,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj,3MA9rJoxt81rNP84tDrQDyjPAF1PGhvxMY
12575,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj,3JjCKuCYSWzxbAvs7mv14cabsXrRcxUwk8
12576,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj,12MX2wFK15SqAmLnWuhdZ7zoSK5TesRgoF
12577,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj,bc1q68hnu6p8atnhy6c2rnfl04txmlc48n8e4epepg
12578,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj,13wLLpT5yWRvguvesbPSqbMyZLE3zerzJj
12579,bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej,1KRvXU1kVgPRMpbmzDMnmqpoVsAohSKpc8
12580,bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej,bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej
12581,bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej,33FpYzRvPVqnm3HvNCPfKrhAbJzD66QZMM
12582,bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej,bc1qnsupj8eqya02nm8v6tmk93zslu2e2z8chlmcej
12583,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,35fvZAPWQpTo6jyPo1uVw4RWLDfhoVMAgo
12584,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,3NTPTTdpqwWSFFz5oGEZNWXc3c61asT7wB
12585,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,3JFoSGdH51U5M57ywicQ5cE9357c7WbVMK
12586,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,3C3T5unrYVyRC3Cp1HN5jXwHnAFPPLgKg6
12587,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,3AAXo2WeGaKv2VeYX9QXznajfYjetE7Rf2
12588,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,36G2T3JNX932yH8vuRHJrEW3khvSnJ6qXS
12589,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ
12590,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,3Ai1DcrnEwJ6KgLyzHqGXLx1EebsFktUXt
12591,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,393kL8LWjeni7WDmyQngnigNQmbzLqrw2c
12592,3HMmRtG59TMwjJReCSGq9M2i6NyqV6xgpQ,3Qj8g9yeAHVg4do1aSJDndMYqpiqNZSnRK
12593,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,3LeCBQoyMiSq6bsNaVAimQvtjDA2jw7wQn
12594,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,1Q54G12sMdbbV452M6NWxzykABkWraAka7
12595,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,16opJGhQjjhhKFxPHWNWZADRZcs7M5qM7P
12596,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,3QYQwcQKkhU8E9trvg3S65ZffpvCwYL5Lq
12597,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,1BRfABzonGg1fx1ftUMqQmEu3zoeEQx8eb
12598,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,1F6Kdn1kwtMPpKDVbT3XSuEX6mtBjsYh8b
12599,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E
12600,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,385c2nycP8A8LZBQL86uf5SZek4tk5hgFY
12601,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,36cwTtuuNx7WynF6jrhFDJo11zQJGFfb7B
12602,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,16Jt5J6szQBkQP955oQGsrDkntm5MgyCTu
12603,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,3F9oVs5CCH9XqVv6LtrQvibmqSotsPPH6V
12604,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,3FAstDXFY4fNXKGmKoMNwGu6YcNWqPhV8J
12605,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,3DFKADX1J7hK5k3iny1MLHoVvELVmkQnug
12606,31tg1NrQTsj7iVwLD6Y51cji7Ay4TMwQ1E,32stJ78Zs1SStJmShiU3NYnhysWn9AU4Gc
12607,1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U,18TnWiRzgrgZuVVVeqtLKhW7w8W4C81Nac
12608,1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U,14dRqemhRpmAy8amYR4rbqtYUurSb254ph
12609,1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U,1Kt1fU43GLD1Lyoh8VfZ9UBTGb5T9nQ8U
12610,3CedmNee11VR5FinoyTANGY9SM5Yz7FaPc,1Q8qVtWSHAcea97VWYpELz4muXQuz9zESa
12611,3CedmNee11VR5FinoyTANGY9SM5Yz7FaPc,3CedmNee11VR5FinoyTANGY9SM5Yz7FaPc
12612,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,37fv5zNDh176vjcrooqaCWtoA7e9GWh7ex
12613,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,32JiemaF7xhwfczr4q2GhWdQxyXfudAYhs
12614,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3G1BFwbqtbTBJkSgxJqLuTYoD2MW8XJLtX
12615,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,139uMt2wQiSeNVU3D1LQiEv6zPwHegtzpx
12616,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,13W2oKQr3qDgbTrrjZ7zrbKYGe8VxtWGRD
12617,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1DMe9W1qBRQzPWXwYanFQdVRtWEBd4eGdT
12618,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3DZuPqsFhWc4gNdQizVEidFSwdjCYALG16
12619,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1NLTp8VzwFGVPa1fqdpUygj9LU1MKRhJUp
12620,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,18RBDyHTFaeLppJvdg4LNW7juNQjtpqa2E
12621,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3GFhfjQnStoxUd3jmk7gUasSRUuqnjNfwW
12622,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,39nQCYnwf4hiq6LbEGZqUuKcDLo1h5eLgH
12623,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3Jv8BRxLdhjJ1P2ZxtYdqbthqe8ozibLBi
12624,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1NhxNt1oQmJ47dWXn99ThRcqjZzH9ESEYo
12625,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,13UPX2u3qu3yUGhcN3h4WVa5fVMY3HvFUg
12626,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,12hs7zoetaTRdHHXugLfWuSS7VEnUt2md4
12627,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3CPRdq99HfsvgTwoU57g4RoXXoYw3yMCHo
12628,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1MGsKCHN4viRQT8jcD4xte4CCm37phvMzX
12629,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,32h6ANCm6qKBCufQf1afsFdbpAympjR1D5
12630,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1La74L3H8uhC4AQ84kCRa196nBZUkpy2Pa
12631,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3F3axDSwMnSryWET4Y1YvvJvBHLPsWraTi
12632,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1NcTmjVAjyYznFi8tSCBEQpocHtwEPQDTu
12633,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3MKD498qTGGeoF4KzGxMDDed9XWWdr4dtv
12634,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3CmbYeZaNy1g9Gp2wZ5zfSkJyc8fHyMKk8
12635,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3Kn2ueg5S8BTLQNxWALc9psV6qjWT5Lg2A
12636,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1NxQAaSv9BkUGfcHJ3q9PRGLpph71U8B2T
12637,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1ER7foJRa8rGVtc7RHwkYftMWUyPKH6aXG
12638,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3QphZp24Gko2KFKEnKL4u2UBioxmCUXAyq
12639,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1CEREMvdy79yV9Jb4naoa2BgAYMLKd4tvw
12640,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1Px3thHoJKsQs3xNw6WvXnkPvpbZYqfnER
12641,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3LGdPnmHNBguJVUeUaJTh3mFhJhdCW68Na
12642,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,16mAxUrfB5FS2nwmyixihMnvaGjH1gtiah
12643,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,15QA81tzZxvxWpqPiQfaFmHvck3FQSDCpy
12644,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1JUEpiJaQ9fKhpqz77Sye3971Vq3v6VdnL
12645,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3MV48Np66ff14PpJpCwz5a3TyMYnz3cHxi
12646,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1AqzSG5xTyk5dwfrpDqZ5ymQYMjp2Qa8qy
12647,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,16dvgo6Q8yxG7j8nmjCmC2duMUA2DQEU9B
12648,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3LijnR3BX8WUYs32V1a5vbrMWD9QZSiEpV
12649,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1JswmNaCCc9KDTVpWtaST9qJ9UCTg4skho
12650,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1NbUdw1Q8SpoSiJYubbnQ4hs49cVmJ93Jt
12651,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,12iDUyPWeohBRC91ESVdnse5oAFRuEJzC8
12652,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3DHfcdLNUwVuqXLoBm8e8ynLrWT1eeC7d6
12653,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1CBr6m1KJkeUakuDhWw3uPvHWPFeoLP8n3
12654,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1J8UY7jqJWbtQ4HxuGrBFi4ZsUawqY6rWL
12655,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1E2s8p6JiGENaVhQcQERDDx7NtB7MCwvvf
12656,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,1G5YMWgDVj1ekteWDVMZx5j4AjAbJs6d8K
12657,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr,3AZ6a7WC4hDqiKEUbhqXyBqHYwWaEr6rtr
12658,1HtuUatKrJSR8PYs2qSxnxvPuYhf8UiCpB,32Hi4Er6fNfpFxZxV1oY3ybw5aDbmDxHYT
12659,1HtuUatKrJSR8PYs2qSxnxvPuYhf8UiCpB,1HtuUatKrJSR8PYs2qSxnxvPuYhf8UiCpB
12660,36ACw5F7H9DfGVdxEpuJVgiB7TVG1PEmFh,1NACJ332eDvzgJcPJZTLr5zto7Fti5fYuv
12661,36ACw5F7H9DfGVdxEpuJVgiB7TVG1PEmFh,36ACw5F7H9DfGVdxEpuJVgiB7TVG1PEmFh
12662,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,3FF49ZbQZECwgjNL2fnM41fDSCQtgRVW99
12663,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,121VKBTWjqPisQYjhmLoc9BwiDupkccG3Q
12664,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,3CmVwTMAWARR1x52eC34gmEC8gREEpm2qf
12665,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,32zSiiyGgxDWGATSJYJftdcgB5sdBg3mcz
12666,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,17yDtLUkU6KPadQtZdDFuqfdtYZAKS6K9a
12667,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,12N72kpHbQBxk1GBcy3Np83yAsqA2d2t93
12668,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a
12669,16oiFrk9M8J2LFU15DdUi9eYdDRxg27z9a,bc1q47lkk8tprhld5pxwv7nav4f78jdk26f8hwvdd2y70qt7vdw2wt2q58jszx
12670,3Ab4VEoXTu34dHW8dEbakRTkkS9AovMoCk,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12671,3Ab4VEoXTu34dHW8dEbakRTkkS9AovMoCk,3Ab4VEoXTu34dHW8dEbakRTkkS9AovMoCk
12672,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12673,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3Ab4VEoXTu34dHW8dEbakRTkkS9AovMoCk
12674,32gsMjirNCgKQpncfwpPctAncdmBanvhWS,32gsMjirNCgKQpncfwpPctAncdmBanvhWS
12675,32gsMjirNCgKQpncfwpPctAncdmBanvhWS,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12676,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,32gsMjirNCgKQpncfwpPctAncdmBanvhWS
12677,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12678,3Bwm988MZ2X9yvuLZgvGX8q8DT2HLy6NJW,3Bwm988MZ2X9yvuLZgvGX8q8DT2HLy6NJW
12679,3Bwm988MZ2X9yvuLZgvGX8q8DT2HLy6NJW,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12680,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3Bwm988MZ2X9yvuLZgvGX8q8DT2HLy6NJW
12681,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12682,3QgL7RuiPvkFfHv5ShfnnZp2ML8sHyYfTg,3QgL7RuiPvkFfHv5ShfnnZp2ML8sHyYfTg
12683,3QgL7RuiPvkFfHv5ShfnnZp2ML8sHyYfTg,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12684,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3QgL7RuiPvkFfHv5ShfnnZp2ML8sHyYfTg
12685,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12686,35esWxn5jJq4TvpQkpHDdRBVPkH5MT9qkU,35esWxn5jJq4TvpQkpHDdRBVPkH5MT9qkU
12687,35esWxn5jJq4TvpQkpHDdRBVPkH5MT9qkU,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12688,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,35esWxn5jJq4TvpQkpHDdRBVPkH5MT9qkU
12689,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12690,3QYMi2bdYrMSEDKAUrrc57DDsUWGvEzZqn,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12691,3QYMi2bdYrMSEDKAUrrc57DDsUWGvEzZqn,3QYMi2bdYrMSEDKAUrrc57DDsUWGvEzZqn
12692,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12693,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3QYMi2bdYrMSEDKAUrrc57DDsUWGvEzZqn
12694,3AUjCNxyyRcU6XKnK37rCu6SL4WQEAVDzw,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12695,3AUjCNxyyRcU6XKnK37rCu6SL4WQEAVDzw,3AUjCNxyyRcU6XKnK37rCu6SL4WQEAVDzw
12696,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12697,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3AUjCNxyyRcU6XKnK37rCu6SL4WQEAVDzw
12698,33d5fW9qWqKAjkdovQwX6YbGrPFDvSt7nq,33d5fW9qWqKAjkdovQwX6YbGrPFDvSt7nq
12699,33d5fW9qWqKAjkdovQwX6YbGrPFDvSt7nq,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12700,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,33d5fW9qWqKAjkdovQwX6YbGrPFDvSt7nq
12701,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12702,3L9UmQEXTsTnh5JsywzaLnUt9MMdFiTVuh,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12703,3L9UmQEXTsTnh5JsywzaLnUt9MMdFiTVuh,3L9UmQEXTsTnh5JsywzaLnUt9MMdFiTVuh
12704,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s
12705,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3L9UmQEXTsTnh5JsywzaLnUt9MMdFiTVuh
12706,1HtuUatKrJSR8PYs2qSxnxvPuYhf8UiCpB,34dqdDU8qHAA4RgaxGyb9j9rTLJNWKBowT
12707,1HtuUatKrJSR8PYs2qSxnxvPuYhf8UiCpB,1HtuUatKrJSR8PYs2qSxnxvPuYhf8UiCpB
12708,3LaNNTg87XjTtXAqs55WV5DyWASEZizCXZ,3MRJdcgmTNTDX9PnnMty1V3UM73SkM2w4N
12709,3LaNNTg87XjTtXAqs55WV5DyWASEZizCXZ,3Q1tNsmtCHriBRGYiSCfAL2nqKCAsM7czR
12710,3LaNNTg87XjTtXAqs55WV5DyWASEZizCXZ,3LaNNTg87XjTtXAqs55WV5DyWASEZizCXZ
12711,3LaNNTg87XjTtXAqs55WV5DyWASEZizCXZ,1EsW1MM3AoYmDubLoJeMEkkU6sWLvahxVU
12712,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,35cf5pXdPpvm3gNDjrNWjtQziuUk1tJmtj
12713,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,3GeYsn88VWkurfnRjUWpWHVm6xDJXyjP8s
12714,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,bc1qczzq9mf5fhsh649kllxhhzp7ttg9jy5347f2vh
12715,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,bc1qv74lfpyt0vydqxzpj5mcy98tktezdq4e0ema2k
12716,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,bc1q34zqny2m4uq520z2q4t2ufwz8cwnksx9ct0eth
12717,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,3NvyBG1itVjK7bgDtYBzMBY2oXZDqMugNZ
12718,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,3N59uys9MHkDz4CcayQhckSRbjqhZ677uf
12719,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,bc1q85nj87nf060tm5ss8yluly48tdewe5kzaal5xq
12720,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,39J7oRtFqhEj338QsVfZ4AKJ9y8kFDquSq
12721,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,3G8KcPwCNbaEJbWBhBmmaoN3Gbr9FPmXgb
12722,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n,bc1qvrggz98pttkuwuyjv9nv67tpgyvnrqskh7s9z4lkmc02rhghvrsse3hp2n
12723,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,1E8RmATUSnaZsAwduGt9Ppb1XKJodydJzZ
12724,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,1XsirWz9g6gGuCNCZe1Kfs9Ma9EuYgjoH
12725,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3KW3Xpoxa6nt1NUy2S8tYhnPHnmxMKNV2T
12726,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3PWiK4qVJ2DR1BbnpT2bieqEH1rw7a4WaU
12727,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3BMEXauo35bTjw5HScKznEdqacfCPKTBzY
12728,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3P5diMhTaEFy9E3VJBGWdEbZ3YJ9rKVdfb
12729,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,bc1qt3fazql7l965p7dfd5f8n47km24f80ywrz9vkh
12730,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3FVJAMBHfEKY239JBWdDgFuaGexwhwFKsN
12731,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,1EAh4nVYjsy8vwSzjyLMAjPWfNGp7d6Ei6
12732,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,14S3igJ2sgyhRx7mkndoUP7RyqrsicE9tW
12733,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,36J8r3wjr4rVcbYFvxtTH52aybTuGTBLRT
12734,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,18bvkP86Sc7qY6HBUZBeLky8nary16Yz73
12735,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,bc1qqcrye5gg04hm9shks54ephkqakzvskap4wek9s
12736,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3ALeXL3qVM6qHaxgi6BfV4LzQkXsJ6X1CR
12737,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3FSUbnjaPVM5Tp1bgTANQGJN5sgxYPT8SQ
12738,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3EJZRWmA2nZK1GXZw4axuKak1U5WgpQRGx
12739,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,3QyGrNp7MHdyrLjCtSs9gNbBtwd4jt5exN
12740,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,bc1qvaffdxa2lvnjjkp4ypdvxphpfuudjgdgk0xwmz
12741,3P3UscxmRtbtpzAf13SUZjtCsTXt3Vnw6y,1GW6b6vUvT1m2P78jnuAMpYN1Ut1jM6RPg
